9,9_FORTH/FORTH_1.jpg,2.4,0.9,0.09,0,-9.96947,180,1.82869,0.245347,-0.123557,2.01652,-1.60867,21.8085,0.779321,0.402057,0.177717,2.51352,-10.7035,157.712,FORTH,WIN,
7,7_FATHERS/FATHERS_14.jpg,2.4,0.3,0.09,0,-9.96947,180,1.88396,-0.104106,-0.130794,1.30081,-4.68287,35.5543,0.670651,0.0324755,0.165904,3.87972,-12.997,143.62,FATHERS,MTICE,
8,8_BROUGHT/BROUGHT_5.jpg,2.4,0.6,0.09,0,-9.96947,180,1.89671,0.0834585,-0.108776,2.44266,-1.85093,32.9326,0.709288,0.167279,0.168983,3.10508,-10.1794,146.485,BROUGHT,IIWGNY,
7,7_FATHERS/FATHERS_15.jpg,2.4,0.3,0.09,0,-9.96947,180,1.88745,-0.0832103,-0.11324,2.31417,-3.88618,35.3981,0.652086,0.0218991,0.158657,4.22595,-11.766,143.726,FATHERS,IAINERS,
7,7_FATHERS/FATHERS_16.jpg,2.4,0.3,0.09,0,-9.96947,180,1.90512,-0.0687927,-0.119971,2.18482,-4.88248,35.2053,0.632603,0.0219997,0.155972,4.7139,-12.6602,143.776,FATHERS,VAYDIERS,
8,8_BROUGHT/BROUGHT_6.jpg,2.4,0.6,0.09,0,-9.96947,180,1.91929,0.0903779,-0.108824,2.6494,-2.05185,33.5634,0.688995,0.166775,0.166736,3.39539,-10.1957,145.795,BROUGHT,IWGDH,
7,7_FATHERS/FATHERS_17.jpg,2.4,0.3,0.09,0,-9.96947,180,1.91979,-0.0612467,-0.108286,1.83156,-4.37662,35.0138,0.613949,0.0251805,0.15115,4.10768,-12.4739,144.116,FATHERS,FAYHIRS,
8,8_BROUGHT/BROUGHT_7.jpg,2.4,0.6,0.09,0,-9.96947,180,1.93311,0.095015,-0.100005,2.34725,-1.72274,33.4286,0.673263,0.171054,0.162973,2.95358,-10.1001,146.021,BROUGHT,IIWWV,
7,7_FATHERS/FATHERS_18.jpg,2.4,0.3,0.09,0,-9.96947,180,1.93935,-0.0535526,-0.0974573,2.59475,-4.18769,35.3044,0.592394,0.0288383,0.143426,4.6361,-11.85,143.723,FATHERS,FATHLRS,
7,7_FATHERS/FATHERS_19.jpg,2.4,0.3,0.09,0,-9.96947,180,1.94969,-0.0436394,-0.082209,3.58018,-3.18103,34.5416,0.574457,0.0364555,0.138542,4.83321,-10.5199,144.499,FATHERS,FAYHLRS,
7,7_FATHERS/FATHERS_20.jpg,2.4,0.3,0.09,0,-9.96947,180,1.97507,-0.0377815,-0.0873516,2.80128,-4.3846,34.6172,0.553563,0.0431609,0.133478,4.90186,-11.9442,144.343,FATHERS,FAIRRS,
7,7_FATHERS/FATHERS_21.jpg,2.4,0.3,0.09,0,-9.96947,180,1.99179,-0.029528,-0.0788011,2.38499,-4.30163,33.9367,0.533828,0.0508355,0.127119,4.4805,-12.1717,145.113,FATHERS,FATHERS,
7,7_FATHERS/FATHERS_22.jpg,2.4,0.3,0.09,0,-9.96947,180,2.01039,-0.0213063,-0.0644135,2.95981,-3.55179,33.5907,0.510918,0.0583767,0.120144,4.5171,-11.2554,145.485,FATHERS,MINUS,
8,8_BROUGHT/BROUGHT_8.jpg,2.4,0.6,0.09,0,-9.96947,180,2.03219,0.149336,-0.0503303,1.41033,-1.15616,30.4347,0.548137,0.205369,0.12428,1.83082,-10.2466,149.23,BROUGHT,IIOUENT,
7,7_FATHERS/FATHERS_23.jpg,2.4,0.3,0.09,0,-9.96947,180,2.0266,-0.0128019,-0.0606713,1.91239,-3.92704,33.4794,0.493187,0.058799,0.115272,3.84741,-12.1645,145.716,FATHERS,FATHERS,
5,5_AGO/AGO_12.jpg,1.8,0,0.09,8.07329e-16,-9.96947,90,1.96082,0.508411,-0.037453,-15.1977,-13.7565,-143.055,0.451964,0.293446,0.101029,-20.024,-5.26551,-122.418,AGO,LED,
4,4_YEARS/YEARS_9.jpg,1.5,0,0.09,8.07329e-16,-9.96947,90,1.93836,0.534449,-0.227927,0.786649,-11.5937,-149.218,0.700751,0.237276,0.177544,-9.94174,-16.4083,-118.584,YEARS,VDE,
5,5_AGO/AGO_13.jpg,1.8,0,0.09,8.07329e-16,-9.96947,90,1.96343,0.510955,-0.0404635,-13.5079,-12.6341,-142.291,0.459655,0.288691,0.100891,-18.2422,-6.33698,-123.597,AGO,KOO,
4,4_YEARS/YEARS_10.jpg,1.5,0,0.09,8.07329e-16,-9.96947,90,1.93423,0.514381,-0.229327,2.59961,-11.7407,-148.979,0.68886,0.225106,0.172952,-9.13055,-18.1066,-119.064,YEARS,VEAIS,
5,5_AGO/AGO_14.jpg,1.8,0,0.09,8.07329e-16,-9.96947,90,1.95999,0.507043,-0.0387009,-12.1298,-11.6374,-141.633,0.457072,0.283754,0.0991045,-16.6946,-7.12744,-124.626,AGO,KGO,
4,4_YEARS/YEARS_11.jpg,1.5,0,0.09,8.07329e-16,-9.96947,90,1.92532,0.505868,-0.220172,2.74321,-11.6182,-148.764,0.675629,0.220246,0.167401,-8.91304,-18.2054,-119.336,YEARS,VHIS,
5,5_AGO/AGO_15.jpg,1.8,0,0.09,8.07329e-16,-9.96947,90,1.94476,0.49963,-0.0233481,-13.0246,-11.1518,-140.532,0.443159,0.27978,0.0936321,-16.8911,-6.43644,-125.763,AGO,KGO,
4,4_YEARS/YEARS_12.jpg,1.5,0,0.09,8.07329e-16,-9.96947,90,1.90393,0.505781,-0.206086,1.84856,-11.6622,-148.092,0.657483,0.221122,0.159571,-9.32318,-17.5541,-119.869,YEARS,VIE,
5,5_AGO/AGO_16.jpg,1.8,0,0.09,8.07329e-16,-9.96947,90,1.59644,0.360018,-0.182639,4.08137,-26.545,-100.102,0.406974,0.270107,0.0824428,-0.58096,-36.7987,-170.624,AGO,IHAV,
4,4_YEARS/YEARS_13.jpg,1.5,0,0.09,8.07329e-16,-9.96947,90,1.88195,0.503473,-0.19928,1.69147,-12.2466,-147.742,0.639613,0.226451,0.150564,-9.88897,-17.7672,-120.058,YEARS,W,
3,3_SEVEN/SEVEN_1.jpg,1.2,0,0.09,8.07329e-16,-9.96947,90,1.49231,0.489705,-0.115614,-4.85535,-14.6655,-154.163,0.513037,0.305616,0.104518,-15.6279,-11.5447,-112.277,SEVEN,EEK,
3,3_SEVEN/SEVEN_2.jpg,1.2,0,0.09,8.07329e-16,-9.96947,90,1.45925,0.490502,-0.0972074,-8.28274,-15.7563,-152.17,0.491867,0.301452,0.100209,-18,-9.37875,-113.632,SEVEN,RK,
2,2_AND/AND_1.jpg,0.9,0,0.09,8.07329e-16,-9.96947,90,1.35776,0.456464,-0.19253,1.71868,-11.5086,-161.871,0.621829,0.296093,0.152906,-10.7513,-14.9961,-105.969,AND,IQ,
2,2_AND/AND_2.jpg,0.9,0,0.09,8.07329e-16,-9.96947,90,1.23301,0.478225,-0.14153,-4.09451,-14.4561,-156.635,0.537476,0.29898,0.122197,-15.2002,-11.5321,-109.994,AND,IE,
2,2_AND/AND_3.jpg,0.9,0,0.09,8.07329e-16,-9.96947,90,1.17751,0.478086,-0.111538,-6.31809,-15.4017,-154.348,0.494237,0.300917,0.106657,-16.8805,-10.4128,-111.789,AND,HQ,
2,2_AND/AND_4.jpg,0.9,0,0.09,8.07329e-16,-9.96947,90,1.1588,0.478585,-0.0923793,-8.13274,-15.6886,-153.042,0.48028,0.298435,0.0977406,-17.8606,-9.22577,-112.834,AND,KVKB,
2,2_AND/AND_5.jpg,0.9,0,0.09,8.07329e-16,-9.96947,90,1.14952,0.47001,-0.0808998,-8.50721,-15.2141,-152.906,0.465761,0.293973,0.0949729,-17.5741,-8.73879,-113.077,AND,JIB,
4,4_YEARS/YEARS_14.jpg,1.5,0,0.09,8.07329e-16,-9.96947,90,1.0567,0.450104,-0.224551,-4.21426,-14.047,-13.6285,0.597166,-0.344927,0.149894,13.1798,-17.0979,101.045,YEARS,AU,
4,4_YEARS/YEARS_15.jpg,1.5,0,0.09,8.07329e-16,-9.96947,90,1.08996,0.449914,-0.210661,-3.26501,-14.6716,-14.5529,0.569457,-0.341118,0.142505,13.907,-16.5039,101.769,YEARS,IL,
4,4_YEARS/YEARS_16.jpg,1.5,0,0.09,8.07329e-16,-9.96947,90,1.11175,0.451889,-0.210379,-2.72105,-15.0824,-15.7138,0.557199,-0.337117,0.145094,14.3197,-16.3385,102.794,YEARS,AH,
4,4_YEARS/YEARS_17.jpg,1.5,0,0.09,8.07329e-16,-9.96947,90,1.11983,0.447339,-0.20334,-2.88636,-15.1566,-15.9313,0.548068,-0.33322,0.138848,14.3328,-16.5691,103.004,YEARS,OL,
4,4_YEARS/YEARS_18.jpg,1.5,0,0.09,8.07329e-16,-9.96947,90,1.12612,0.447699,-0.193762,-2.15004,-15.0119,-16.4997,0.542562,-0.328413,0.136063,14.3027,-15.9577,103.554,YEARS,ML,
4,4_YEARS/YEARS_19.jpg,1.5,0,0.09,8.07329e-16,-9.96947,90,1.13114,0.439573,-0.188723,-2.53128,-14.6969,-16.6175,0.534197,-0.321959,0.13395,13.8784,-16.2821,103.773,YEARS,ML,
4,4_YEARS/YEARS_20.jpg,1.5,0,0.09,8.07329e-16,-9.96947,90,1.13291,0.434035,-0.174896,-2.12127,-14.1999,-16.1167,0.523668,-0.320069,0.128979,13.5268,-15.6502,103.365,YEARS,IL,
1,1_SCORE/SCORE_1.jpg,0.6,0,0.09,8.07329e-16,-9.96947,90,0.905668,0.478228,-0.135667,-4.07192,-15.396,-155.498,0.519287,0.301149,0.112739,-16.0603,-12.1821,-110.846,SCORE,RME,
1,1_SCORE/SCORE_2.jpg,0.6,0,0.09,8.07329e-16,-9.96947,90,0.885848,0.4802,-0.121561,-5.64767,-15.8035,-154.209,0.506296,0.298964,0.10651,-17.0035,-11.2236,-111.857,SCORE,EQKE,
1,1_SCORE/SCORE_3.jpg,0.6,0,0.09,8.07329e-16,-9.96947,90,0.873044,0.4771,-0.110678,-6.11876,-15.642,-153.37,0.495078,0.294933,0.101793,-17.0242,-10.9685,-112.673,SCORE,SQOVR,
1,1_SCORE/SCORE_4.jpg,0.6,0,0.09,8.07329e-16,-9.96947,90,0.858177,0.475453,-0.0984568,-6.58478,-15.6394,-152.379,0.48336,0.292654,0.0945704,-17.2002,-10.8262,-113.589,SCORE,SEKE,
4,4_YEARS/YEARS_21.jpg,1.5,0,0.09,8.07329e-16,-9.96947,90,1.24188,0.433687,-0.133604,2.09829,-17.8658,-19.5323,0.438141,-0.318783,0.105448,18.0353,-13.3932,105.52,YEARS,JCL,
4,4_YEARS/YEARS_22.jpg,1.5,0,0.09,8.07329e-16,-9.96947,90,1.26082,0.43053,-0.126955,2.95398,-18.3279,-20.6343,0.424729,-0.313672,0.104157,18.6818,-13.0393,106.398,YEARS,JCL,
4,4_YEARS/YEARS_23.jpg,1.5,0,0.09,8.07329e-16,-9.96947,90,1.27193,0.427964,-0.118672,3.54151,-18.4407,-21.4269,0.415724,-0.309442,0.100653,18.934,-12.7608,107.087,YEARS,ACLV,
0,0_FOUR/FOUR_1.jpg,0.3,0,0.09,8.07329e-16,-9.96947,90,0.763345,0.480861,-0.184158,-0.849841,-12.0645,-159.743,0.645199,0.288551,0.146746,-11.9222,-13.1112,-107.773,FOUR,,
4,4_YEARS/YEARS_24.jpg,1.5,0,0.09,8.07329e-16,-9.96947,90,1.2851,0.425667,-0.111232,4.32737,-18.7682,-22.2037,0.405435,-0.306359,0.0981587,19.4675,-12.3601,107.683,YEARS,ACL,
4,4_YEARS/YEARS_25.jpg,1.5,0,0.09,8.07329e-16,-9.96947,90,1.30088,0.417567,-0.104773,4.66671,-19.4192,-22.3491,0.388188,-0.303789,0.0947036,20.2015,-12.282,107.612,YEARS,JTL,
4,4_YEARS/YEARS_26.jpg,1.5,0,0.09,8.07329e-16,-9.96947,90,1.31933,0.412793,-0.0952134,5.49112,-19.8199,-23.2779,0.372397,-0.300385,0.0918243,20.8269,-11.9415,108.317,YEARS,ZFA,
0,0_FOUR/FOUR_2.jpg,0.3,0,0.09,8.07329e-16,-9.96947,90,0.60949,0.470946,-0.117672,-5.0801,-14.9308,-156.369,0.509875,0.299198,0.105878,-15.9935,-10.8386,-110.058,FOUR,FUI,
0,0_FOUR/FOUR_3.jpg,0.3,0,0.09,8.07329e-16,-9.96947,90,0.587335,0.471904,-0.102845,-5.9779,-15.1184,-155.165,0.493379,0.298983,0.0981361,-16.4876,-10.3954,-111.107,FOUR,WBBI,
0,0_FOUR/FOUR_4.jpg,0.3,0,0.09,8.07329e-16,-9.96947,90,0.566183,0.467825,-0.0900738,-7.39656,-15.4553,-154.176,0.475342,0.295485,0.094229,-17.3391,-9.48111,-111.868,FOUR,BWI,
28,28_CREATED/CREATED_1.jpg,0,0.6,0.09,0,-9.96947,0,0.75094,0.0941751,-0.150798,-0.2964,-0.208895,152.619,0.900314,-0.10502,0.236977,-0.364828,-10.0184,-152.555,CREATED,KIIAIID,
0,0_FOUR/FOUR_5.jpg,0.3,0,0.09,8.07329e-16,-9.96947,90,0.545397,0.462465,-0.0780916,-8.45692,-16.0737,-153.331,0.456712,0.293456,0.0874422,-18.3365,-8.98481,-112.428,FOUR,FQI,
29,29_EQUAL/EQUAL_1.jpg,0,0.3,0.09,0,-9.96947,0,0.741678,-0.24271,-0.118986,2.5773,0.529483,160.901,0.876456,-0.260131,0.229024,2.65136,-10.3022,-161.356,EQUAL,MM,
28,28_CREATED/CREATED_2.jpg,0,0.6,0.09,0,-9.96947,0,0.65321,1.08593,-0.255689,-7.70195,-7.42539,-139.029,0.849679,-0.0927197,0.227502,-1.05412,-20.604,139.809,CREATED,IIIAYID,
28,28_CREATED/CREATED_3.jpg,0,0.6,0.09,0,-9.96947,0,0.650268,1.05461,-0.23491,-6.38996,-6.86256,-141.158,0.824748,-0.0787904,0.220597,-0.741346,-19.3085,141.73,CREATED,CIEATELI,
29,29_EQUAL/EQUAL_2.jpg,0,0.3,0.09,0,-9.96947,0,0.629036,-0.176665,-0.0805853,2.31036,1.35842,158.154,0.756977,-0.200596,0.19683,2.68717,-9.55844,-158.583,EQUAL,MI,
27,27_ARE/ARE_1.jpg,0,0.9,0.09,0,-9.96947,0,0.600786,0.299415,-0.0930081,0.992924,0.529637,160.933,0.762294,-0.36803,0.19647,1.12789,-9.79141,-161.122,ARE,IKE,
28,28_CREATED/CREATED_4.jpg,0,0.6,0.09,0,-9.96947,0,0.637154,0.200311,-0.123961,-0.560602,-1.16642,151.013,0.755231,-0.0427927,0.198219,-1.07435,-10.7163,-150.815,CREATED,LAM,
28,28_CREATED/CREATED_5.jpg,0,0.6,0.09,0,-9.96947,0,0.58805,1.01344,-0.170489,-4.82583,-5.22809,-143.564,0.739398,-0.0328928,0.191834,-0.824256,-17.0346,143.977,CREATED,CIEAWD,
29,29_EQUAL/EQUAL_3.jpg,0,0.3,0.09,0,-9.96947,0,0.61136,-0.166171,-0.0937564,2.66934,-0.117105,157.766,0.742671,-0.191475,0.191364,2.47254,-11.0784,-158.221,EQUAL,IQM,
27,27_ARE/ARE_2.jpg,0,0.9,0.09,0,-9.96947,0,0.575992,0.312039,-0.0793728,0.832344,1.14997,159.998,0.738811,-0.352769,0.189382,1.19069,-9.17159,-160.188,ARE,,
28,28_CREATED/CREATED_6.jpg,0,0.6,0.09,0,-9.96947,0,0.609449,0.217451,-0.115985,-0.247894,-1.49439,149.909,0.724241,-0.0262387,0.18705,-0.982185,-11.1367,-149.726,CREATED,HEATED,
29,29_EQUAL/EQUAL_4.jpg,0,0.3,0.09,0,-9.96947,0,0.600998,-0.154985,-0.0787773,1.68766,0.990894,157.441,0.726533,-0.184183,0.186874,1.96674,-9.69643,-157.762,EQUAL,MK,
28,28_CREATED/CREATED_7.jpg,0,0.6,0.09,0,-9.96947,0,0.756278,0.51936,-0.141053,0.654096,-2.78602,175.848,0.770464,-0.0234566,0.194114,0.462224,-12.7951,-175.955,CREATED,CIKAVID,
29,29_EQUAL/EQUAL_5.jpg,0,0.3,0.09,0,-9.96947,0,0.579648,-0.149765,-0.0716512,1.94051,0.824628,156.793,0.707579,-0.179032,0.178017,2.14073,-9.96973,-157.149,EQUAL,WAY,
28,28_CREATED/CREATED_8.jpg,0,0.6,0.09,0,-9.96947,0,0.77127,0.559655,-0.167484,0.360692,-4.24601,178.45,0.789024,-0.0182084,0.199732,0.253575,-14.2235,-178.516,CREATED,OIEATED,
27,27_ARE/ARE_3.jpg,0,0.9,0.09,0,-9.96947,0,0.546228,0.337622,-0.0929562,-0.0825518,-0.154478,160.022,0.705992,-0.34217,0.180561,-0.13241,-10.0864,-159.999,ARE,AIF,
29,29_EQUAL/EQUAL_6.jpg,0,0.3,0.09,0,-9.96947,0,0.573992,-0.134631,-0.0701781,1.65853,0.932506,157.32,0.694493,-0.174666,0.176633,1.91747,-9.74339,-157.635,EQUAL,RM,
28,28_CREATED/CREATED_9.jpg,0,0.6,0.09,0,-9.96947,0,0.562708,0.248716,-0.110055,0.439724,-2.45784,148.954,0.671237,-0.00944738,0.171504,-0.911368,-12.3007,-148.788,CREATED,GEAVED,
29,29_EQUAL/EQUAL_7.jpg,0,0.3,0.09,0,-9.96947,0,0.551599,-0.131199,-0.0700818,1.8195,0.687641,156.323,0.676358,-0.167966,0.173632,1.9728,-10.0648,-156.656,EQUAL,EQUALK,
27,27_ARE/ARE_4.jpg,0,0.9,0.09,0,-9.96947,0,0.529134,0.337965,-0.0702814,0.755019,1.10439,159.244,0.690754,-0.335718,0.178067,1.1117,-9.20261,-159.422,ARE,ARE,
27,27_ARE/ARE_5.jpg,0,0.9,0.09,0,-9.96947,0,0.513709,0.345101,-0.0818355,0.157759,0.275219,158.427,0.680917,-0.326666,0.176008,0.251549,-9.77144,-158.47,ARE,AAE,
28,28_CREATED/CREATED_10.jpg,0,0.6,0.09,0,-9.96947,0,0.684613,0.623596,-0.140819,-0.238761,-4.11465,-178.174,0.699813,0.00101848,0.181078,-0.111002,-14.0896,178.206,CREATED,CISAYE,
29,29_EQUAL/EQUAL_8.jpg,0,0.3,0.09,0,-9.96947,0,0.537436,-0.117834,-0.0667529,1.03912,0.933798,155.796,0.658855,-0.157695,0.1704,1.34927,-9.54122,-156.016,EQUAL,MAT,
29,29_EQUAL/EQUAL_9.jpg,0,0.3,0.09,0,-9.96947,0,0.521719,-0.106321,-0.0766466,2.17012,-0.394437,155.381,0.644692,-0.145795,0.167853,1.84378,-11.2267,-155.728,EQUAL,WWI,
4,4_YEARS/YEARS_27.jpg,1.5,0,0.09,8.07329e-16,-9.96947,90,1.36769,0.255681,-0.00306578,0.136844,-7.84501,-34.9198,0.265166,-0.13377,0.0577291,6.71284,-14.2721,123.498,YEARS,IKET,
